system:index,fnf,.geo
37641_0,3.0,
37642_0,2.0,
37643_0,3.0,
37644_0,2.0,
37645_0,2.0,
37646_0,2.0,
37647_0,2.0,
37648_0,3.0,
37649_0,2.0,
37650_0,1.0,
37651_0,2.0,
37652_0,3.0,
37653_0,2.0,
37654_0,2.0,
37655_0,2.0,
37656_0,3.0,
37657_0,3.0,
37658_0,1.0,
37659_0,1.0,
37660_0,2.0,
37661_0,2.0,
37662_0,2.0,
37663_0,2.0,
37664_0,2.0,
37665_0,3.0,
37666_0,2.0,
37667_0,2.0,
37668_0,1.0,
37669_0,2.0,
37670_0,2.0,
37671_0,2.0,
37672_0,2.0,
37673_0,1.0,
37674_0,3.0,
37675_0,1.0,
37676_0,1.0,
37677_0,2.0,
37678_0,2.0,
37679_0,2.0,
37680_0,1.0,
37681_0,1.0,
37682_0,1.0,
37683_0,2.0,
37684_0,2.0,
37685_0,2.0,
37686_0,2.0,
37687_0,1.0,
37688_0,1.0,
37689_0,1.0,
37690_0,1.0,
37691_0,1.0,
37692_0,2.0,
37693_0,1.0,
37694_0,2.0,
37695_0,1.0,
37696_0,2.0,
37697_0,2.0,
37698_0,2.0,
37699_0,2.0,
37700_0,2.0,
37701_0,2.0,
37702_0,3.0,
37703_0,1.0,
37704_0,2.0,
37705_0,1.0,
37706_0,1.0,
37707_0,2.0,
37708_0,1.0,
37709_0,2.0,
37710_0,3.0,
37711_0,1.0,
37712_0,2.0,
37713_0,2.0,
37714_0,1.0,
37715_0,1.0,
37716_0,3.0,
37717_0,2.0,
37718_0,2.0,
37719_0,1.0,
37720_0,2.0,
37721_0,1.0,
37722_0,1.0,
37723_0,3.0,
37724_0,2.0,
37725_0,1.0,
37726_0,1.0,
37727_0,2.0,
37728_0,1.0,
37729_0,2.0,
37730_0,2.0,
37731_0,1.0,
37732_0,1.0,
37733_0,3.0,
37734_0,1.0,
37735_0,1.0,
37736_0,2.0,
37737_0,2.0,
37738_0,2.0,
37739_0,2.0,
37740_0,1.0,
37741_0,1.0,
37742_0,1.0,
37743_0,2.0,
37744_0,2.0,
37745_0,2.0,
37746_0,2.0,
37747_0,2.0,
37748_0,2.0,
37749_0,2.0,
37750_0,2.0,
37751_0,2.0,
37752_0,2.0,
37753_0,2.0,
37754_0,1.0,
37755_0,1.0,
37756_0,2.0,
37757_0,1.0,
37758_0,2.0,
37759_0,2.0,
37760_0,2.0,
37761_0,2.0,
37762_0,1.0,
37763_0,2.0,
37764_0,2.0,
37765_0,2.0,
37766_0,3.0,
37767_0,1.0,
37768_0,3.0,
37769_0,1.0,
37770_0,1.0,
37771_0,2.0,
37772_0,2.0,
37773_0,2.0,
37774_0,3.0,
37775_0,1.0,
37776_0,1.0,
37777_0,2.0,
37778_0,2.0,
37779_0,2.0,
37780_0,2.0,
37781_0,2.0,
37782_0,2.0,
37783_0,1.0,
37784_0,2.0,
37785_0,1.0,
37786_0,2.0,
37787_0,2.0,
37788_0,2.0,
37789_0,1.0,
37790_0,2.0,
37791_0,2.0,
37792_0,2.0,
37793_0,2.0,
37794_0,2.0,
37795_0,1.0,
37796_0,3.0,
37797_0,2.0,
37798_0,1.0,
37799_0,1.0,
37800_0,2.0,
37801_0,2.0,
37802_0,2.0,
37803_0,1.0,
37804_0,2.0,
37805_0,2.0,
37806_0,2.0,
37807_0,2.0,
37808_0,1.0,
37809_0,2.0,
37810_0,2.0,
37811_0,1.0,
37812_0,2.0,
37813_0,1.0,
37814_0,2.0,
37815_0,1.0,
37816_0,2.0,
37817_0,2.0,
37818_0,3.0,
37819_0,3.0,
37820_0,1.0,
37821_0,1.0,
37822_0,1.0,
37823_0,1.0,
37824_0,2.0,
37825_0,2.0,
37826_0,2.0,
37827_0,2.0,
37828_0,2.0,
37829_0,1.0,
37830_0,2.0,
37831_0,1.0,
37832_0,1.0,
37833_0,2.0,
37834_0,2.0,
37835_0,2.0,
37836_0,2.0,
37837_0,2.0,
37838_0,2.0,
37839_0,2.0,
37840_0,2.0,
37841_0,2.0,
37842_0,2.0,
37843_0,2.0,
37844_0,1.0,
37845_0,1.0,
37846_0,2.0,
37847_0,3.0,
37848_0,2.0,
37849_0,2.0,
37850_0,2.0,
37851_0,1.0,
37852_0,1.0,
37853_0,1.0,
37854_0,2.0,
37855_0,2.0,
37856_0,1.0,
37857_0,2.0,
37858_0,2.0,
37859_0,2.0,
37860_0,3.0,
37861_0,1.0,
37862_0,1.0,
37863_0,1.0,
37864_0,2.0,
37865_0,2.0,
37866_0,2.0,
37867_0,1.0,
37868_0,2.0,
37869_0,1.0,
37870_0,1.0,
37871_0,1.0,
37872_0,1.0,
37873_0,1.0,
37874_0,1.0,
37875_0,2.0,
37876_0,2.0,
37877_0,2.0,
37878_0,2.0,
37879_0,2.0,
37880_0,1.0,
37881_0,2.0,
37882_0,1.0,
37883_0,1.0,
37884_0,2.0,
37885_0,2.0,
37886_0,1.0,
37887_0,1.0,
37888_0,1.0,
37889_0,2.0,
37890_0,2.0,
37891_0,2.0,
37892_0,3.0,
37893_0,2.0,
37894_0,3.0,
37895_0,1.0,
37896_0,1.0,
37897_0,1.0,
37898_0,2.0,
37899_0,2.0,
37900_0,2.0,
37901_0,2.0,
37902_0,1.0,
37903_0,2.0,
37904_0,1.0,
37905_0,1.0,
37906_0,2.0,
37907_0,2.0,
37908_0,2.0,
37909_0,2.0,
37910_0,2.0,
37911_0,2.0,
37912_0,1.0,
37913_0,1.0,
37914_0,2.0,
37915_0,1.0,
37916_0,2.0,
37917_0,2.0,
37918_0,3.0,
37919_0,2.0,
37920_0,1.0,
37921_0,2.0,
37922_0,3.0,
37923_0,1.0,
37924_0,2.0,
37925_0,2.0,
37926_0,2.0,
37927_0,2.0,
37928_0,2.0,
37929_0,1.0,
37930_0,1.0,
37931_0,1.0,
37932_0,2.0,
37933_0,2.0,
37934_0,2.0,
37935_0,2.0,
37936_0,2.0,
37937_0,2.0,
37938_0,3.0,
37939_0,2.0,
37940_0,2.0,
37941_0,2.0,
37942_0,3.0,
37943_0,1.0,
37944_0,2.0,
37945_0,1.0,
37946_0,3.0,
37947_0,2.0,
37948_0,1.0,
37949_0,3.0,
37950_0,2.0,
37951_0,2.0,
37952_0,2.0,
37953_0,2.0,
37954_0,1.0,
37955_0,2.0,
37956_0,2.0,
37957_0,2.0,
37958_0,1.0,
37959_0,3.0,
37960_0,1.0,
37961_0,3.0,
37962_0,1.0,
37963_0,2.0,
37964_0,1.0,
37965_0,2.0,
37966_0,3.0,
37967_0,1.0,
37968_0,1.0,
37969_0,2.0,
37970_0,2.0,
37971_0,1.0,
37972_0,1.0,
37973_0,1.0,
37974_0,2.0,
37975_0,1.0,
37976_0,2.0,
37977_0,2.0,
37978_0,1.0,
37979_0,2.0,
37980_0,2.0,
37981_0,2.0,
37982_0,2.0,
37983_0,2.0,
37984_0,1.0,
37985_0,2.0,
37986_0,2.0,
37987_0,2.0,
37988_0,2.0,
37989_0,1.0,
37990_0,2.0,
37991_0,2.0,
37992_0,2.0,
37993_0,2.0,
37994_0,1.0,
37995_0,2.0,
37996_0,2.0,
37997_0,3.0,
37998_0,1.0,
37999_0,2.0,
38000_0,2.0,
38001_0,2.0,
38002_0,2.0,
38003_0,2.0,
38004_0,2.0,
38005_0,2.0,
38006_0,1.0,
38007_0,2.0,
38008_0,2.0,
38009_0,1.0,
38010_0,3.0,
38011_0,2.0,
38012_0,1.0,
38013_0,1.0,
38014_0,2.0,
38015_0,1.0,
38016_0,2.0,
38017_0,2.0,
38018_0,2.0,
38019_0,1.0,
38020_0,2.0,
38021_0,2.0,
38022_0,2.0,
38023_0,1.0,
38024_0,1.0,
38025_0,2.0,
38026_0,2.0,
38027_0,2.0,
38028_0,1.0,
38029_0,2.0,
38030_0,2.0,
38031_0,2.0,
38032_0,2.0,
38033_0,2.0,
38034_0,1.0,
38035_0,2.0,
38036_0,1.0,
38037_0,1.0,
38038_0,1.0,
38039_0,2.0,
38040_0,2.0,
38041_0,2.0,
38042_0,1.0,
38043_0,2.0,
38044_0,1.0,
38045_0,2.0,
38046_0,1.0,
38047_0,2.0,
38048_0,2.0,
38049_0,2.0,
38050_0,2.0,
38051_0,2.0,
38052_0,2.0,
38053_0,3.0,
38054_0,1.0,
38055_0,2.0,
38056_0,2.0,
38057_0,2.0,
38058_0,2.0,
38059_0,2.0,
38060_0,1.0,
38061_0,1.0,
38062_0,2.0,
38063_0,2.0,
38064_0,3.0,
38065_0,2.0,
38066_0,2.0,
38067_0,2.0,
38068_0,1.0,
38069_0,1.0,
38070_0,3.0,
38071_0,1.0,
38072_0,2.0,
38073_0,2.0,
38074_0,2.0,
38075_0,2.0,
38076_0,2.0,
38077_0,2.0,
38078_0,3.0,
38079_0,3.0,
38080_0,1.0,
38081_0,1.0,
38082_0,2.0,
38083_0,2.0,
38084_0,2.0,
38085_0,2.0,
38086_0,2.0,
38087_0,2.0,
38088_0,2.0,
38089_0,1.0,
38090_0,1.0,
38091_0,2.0,
38092_0,2.0,
38093_0,2.0,
38094_0,1.0,
38095_0,1.0,
38096_0,2.0,
38097_0,1.0,
38098_0,2.0,
38099_0,3.0,
38100_0,2.0,
38101_0,2.0,
38102_0,1.0,
38103_0,2.0,
38104_0,2.0,
38105_0,2.0,
38106_0,1.0,
38107_0,1.0,
38108_0,3.0,
38109_0,2.0,
38110_0,2.0,
38111_0,2.0,
38112_0,2.0,
38113_0,2.0,
38114_0,2.0,
38115_0,1.0,
38116_0,2.0,
38117_0,2.0,
38118_0,1.0,
38119_0,2.0,
38120_0,2.0,
38121_0,2.0,
38122_0,2.0,
38123_0,2.0,
38124_0,2.0,
38125_0,1.0,
38126_0,2.0,
38127_0,3.0,
38128_0,2.0,
38129_0,2.0,
38130_0,2.0,
38131_0,2.0,
38132_0,3.0,
38133_0,1.0,
38134_0,1.0,
38135_0,2.0,
38136_0,2.0,
38137_0,2.0,
38138_0,2.0,
38139_0,2.0,
38140_0,3.0,
38141_0,2.0,
38142_0,2.0,
38143_0,2.0,
38144_0,2.0,
38145_0,1.0,
38146_0,3.0,
38147_0,2.0,
38148_0,2.0,
38149_0,1.0,
38150_0,2.0,
38151_0,1.0,
38152_0,1.0,
38153_0,1.0,
38154_0,2.0,
38155_0,1.0,
38156_0,1.0,
38157_0,2.0,
38158_0,2.0,
38159_0,2.0,
38160_0,2.0,
38161_0,1.0,
38162_0,1.0,
38163_0,1.0,
38164_0,2.0,
38165_0,3.0,
38166_0,1.0,
38167_0,1.0,
38168_0,1.0,
38169_0,2.0,
38170_0,3.0,
38171_0,3.0,
38172_0,2.0,
38173_0,1.0,
38174_0,2.0,
38175_0,1.0,
38176_0,3.0,
38177_0,2.0,
38178_0,2.0,
38179_0,1.0,
38180_0,2.0,
38181_0,2.0,
38182_0,1.0,
38183_0,2.0,
38184_0,2.0,
38185_0,2.0,
38186_0,1.0,
38187_0,2.0,
38188_0,2.0,
38189_0,2.0,
38190_0,2.0,
38191_0,2.0,
38192_0,2.0,
38193_0,2.0,
38194_0,2.0,
38195_0,2.0,
38196_0,2.0,
38197_0,1.0,
38198_0,1.0,
38199_0,1.0,
38200_0,2.0,
38201_0,1.0,
38202_0,2.0,
38203_0,2.0,
38204_0,1.0,
38205_0,1.0,
38206_0,2.0,
38207_0,2.0,
38208_0,2.0,
38209_0,1.0,
38210_0,2.0,
38211_0,1.0,
38212_0,2.0,
38213_0,2.0,
38214_0,2.0,
38215_0,2.0,
38216_0,1.0,
38217_0,2.0,
38218_0,2.0,
38219_0,2.0,
38220_0,1.0,
38221_0,2.0,
38222_0,1.0,
38223_0,1.0,
38224_0,1.0,
38225_0,1.0,
38226_0,2.0,
38227_0,2.0,
38228_0,2.0,
38229_0,1.0,
38230_0,1.0,
38231_0,1.0,
38232_0,2.0,
38233_0,2.0,
38234_0,1.0,
38235_0,1.0,
38236_0,2.0,
38237_0,3.0,
38238_0,3.0,
38239_0,2.0,
38240_0,2.0,
38241_0,2.0,
38242_0,2.0,
38243_0,2.0,
38244_0,2.0,
38245_0,1.0,
38246_0,2.0,
38247_0,1.0,
38248_0,2.0,
38249_0,1.0,
38250_0,1.0,
38251_0,1.0,
38252_0,2.0,
38253_0,3.0,
38254_0,1.0,
38255_0,3.0,
38256_0,2.0,
38257_0,3.0,
38258_0,1.0,
38259_0,1.0,
38260_0,2.0,
38261_0,2.0,
38262_0,3.0,
38263_0,1.0,
38264_0,2.0,
38265_0,2.0,
38266_0,2.0,
38267_0,2.0,
38268_0,1.0,
38269_0,2.0,
38270_0,2.0,
38271_0,2.0,
38272_0,1.0,
38273_0,1.0,
38274_0,2.0,
38275_0,1.0,
38276_0,2.0,
38277_0,1.0,
38278_0,2.0,
38279_0,2.0,
38280_0,2.0,
38281_0,1.0,
38282_0,2.0,
38283_0,1.0,
38284_0,2.0,
38285_0,1.0,
38286_0,2.0,
38287_0,2.0,
38288_0,2.0,
38289_0,2.0,
38290_0,3.0,
38291_0,1.0,
38292_0,2.0,
38293_0,2.0,
38294_0,2.0,
38295_0,2.0,
38296_0,3.0,
38297_0,2.0,
38298_0,1.0,
38299_0,3.0,
38300_0,1.0,
38301_0,1.0,
38302_0,2.0,
38303_0,3.0,
38304_0,2.0,
38305_0,1.0,
38306_0,2.0,
38307_0,1.0,
38308_0,1.0,
38309_0,1.0,
38310_0,2.0,
38311_0,2.0,
38312_0,2.0,
38313_0,1.0,
38314_0,2.0,
38315_0,1.0,
38316_0,2.0,
38317_0,2.0,
38318_0,2.0,
38319_0,2.0,
38320_0,2.0,
38321_0,1.0,
38322_0,2.0,
38323_0,2.0,
38324_0,2.0,
38325_0,1.0,
38326_0,2.0,
38327_0,1.0,
38328_0,1.0,
38329_0,2.0,
38330_0,2.0,
38331_0,3.0,
38332_0,2.0,
38333_0,2.0,
38334_0,1.0,
38335_0,2.0,
38336_0,2.0,
38337_0,2.0,
38338_0,1.0,
38339_0,2.0,
38340_0,1.0,
38341_0,1.0,
38342_0,2.0,
38343_0,2.0,
38344_0,1.0,
38345_0,1.0,
38346_0,2.0,
38347_0,2.0,
38348_0,2.0,
38349_0,1.0,
38350_0,2.0,
38351_0,2.0,
38352_0,2.0,
38353_0,1.0,
38354_0,1.0,
38355_0,2.0,
38356_0,1.0,
38357_0,2.0,
38358_0,2.0,
38359_0,1.0,
38360_0,2.0,
38361_0,2.0,
38362_0,1.0,
38363_0,1.0,
38364_0,1.0,
38365_0,2.0,
38366_0,2.0,
38367_0,2.0,
38368_0,3.0,
38369_0,1.0,
38370_0,2.0,
38371_0,1.0,
38372_0,2.0,
38373_0,2.0,
38374_0,1.0,
38375_0,1.0,
38376_0,2.0,
38377_0,2.0,
38378_0,2.0,
38379_0,1.0,
38380_0,2.0,
38381_0,2.0,
38382_0,2.0,
38383_0,1.0,
38384_0,1.0,
38385_0,1.0,
38386_0,1.0,
38387_0,2.0,
38388_0,2.0,
38389_0,1.0,
38390_0,2.0,
38391_0,1.0,
38392_0,1.0,
38393_0,2.0,
38394_0,1.0,
38395_0,1.0,
38396_0,2.0,
38397_0,2.0,
38398_0,1.0,
38399_0,2.0,
38400_0,2.0,
38401_0,2.0,
38402_0,2.0,
38403_0,2.0,
38404_0,3.0,
38405_0,2.0,
38406_0,2.0,
38407_0,1.0,
38408_0,2.0,
38409_0,1.0,
38410_0,1.0,
38411_0,1.0,
38412_0,2.0,
38413_0,2.0,
38414_0,3.0,
38415_0,1.0,
38416_0,1.0,
38417_0,2.0,
38418_0,2.0,
38419_0,1.0,
38420_0,1.0,
38421_0,3.0,
38422_0,1.0,
38423_0,3.0,
38424_0,2.0,
38425_0,1.0,
38426_0,1.0,
38427_0,2.0,
38428_0,2.0,
38429_0,2.0,
38430_0,1.0,
38431_0,1.0,
38432_0,1.0,
38433_0,1.0,
38434_0,1.0,
38435_0,2.0,
38436_0,2.0,
38437_0,2.0,
38438_0,1.0,
38439_0,1.0,
38440_0,1.0,
38441_0,2.0,
38442_0,2.0,
38443_0,1.0,
38444_0,2.0,
38445_0,2.0,
38446_0,2.0,
38447_0,2.0,
38448_0,2.0,
38449_0,2.0,
38450_0,2.0,
38451_0,3.0,
38452_0,1.0,
38453_0,2.0,
38454_0,1.0,
38455_0,1.0,
38456_0,1.0,
38457_0,3.0,
38458_0,2.0,
38459_0,2.0,
38460_0,2.0,
38461_0,2.0,
38462_0,1.0,
38463_0,1.0,
38464_0,2.0,
38465_0,2.0,
38466_0,2.0,
38467_0,1.0,
38468_0,2.0,
38469_0,1.0,
38470_0,2.0,
38471_0,2.0,
38472_0,1.0,
38473_0,2.0,
38474_0,2.0,
38475_0,2.0,
38476_0,3.0,
38477_0,1.0,
38478_0,1.0,
38479_0,2.0,
38480_0,2.0,
38481_0,2.0,
38482_0,2.0,
38483_0,2.0,
38484_0,2.0,
38485_0,2.0,
38486_0,1.0,
38487_0,1.0,
38488_0,1.0,
38489_0,3.0,
38490_0,1.0,
38491_0,1.0,
38492_0,1.0,
38493_0,2.0,
38494_0,1.0,
38495_0,2.0,
38496_0,2.0,
38497_0,1.0,
38498_0,2.0,
38499_0,1.0,
38500_0,2.0,
38501_0,3.0,
38502_0,2.0,
38503_0,1.0,
38504_0,1.0,
38505_0,1.0,
38506_0,2.0,
38507_0,2.0,
38508_0,2.0,
38509_0,1.0,
38510_0,2.0,
38511_0,1.0,
38512_0,2.0,
38513_0,1.0,
38514_0,2.0,
38515_0,2.0,
38516_0,1.0,
38517_0,1.0,
38518_0,1.0,
38519_0,3.0,
38520_0,1.0,
38521_0,2.0,
38522_0,3.0,
38523_0,2.0,
38524_0,1.0,
38525_0,2.0,
38526_0,2.0,
38527_0,1.0,
38528_0,2.0,
38529_0,2.0,
38530_0,1.0,
38531_0,2.0,
38532_0,3.0,
38533_0,3.0,
38534_0,2.0,
38535_0,2.0,
38536_0,1.0,
38537_0,1.0,
38538_0,2.0,
38539_0,1.0,
38540_0,2.0,
38541_0,1.0,
38542_0,2.0,
38543_0,1.0,
38544_0,3.0,
38545_0,3.0,
38546_0,2.0,
38547_0,2.0,
38548_0,2.0,
38549_0,2.0,
38550_0,2.0,
38551_0,2.0,
38552_0,3.0,
38553_0,2.0,
38554_0,1.0,
38555_0,1.0,
38556_0,2.0,
38557_0,2.0,
38558_0,2.0,
38559_0,1.0,
38560_0,2.0,
38561_0,1.0,
38562_0,2.0,
38563_0,2.0,
38564_0,1.0,
38565_0,1.0,
38566_0,2.0,
38567_0,2.0,
38568_0,2.0,
38569_0,1.0,
38570_0,2.0,
38571_0,2.0,
38572_0,2.0,
38573_0,2.0,
38574_0,2.0,
38575_0,2.0,
38576_0,1.0,
38577_0,2.0,
38578_0,1.0,
38579_0,1.0,
38580_0,1.0,
38581_0,2.0,
38582_0,2.0,
38583_0,1.0,
38584_0,2.0,
38585_0,2.0,
38586_0,2.0,
38587_0,2.0,
38588_0,2.0,
38589_0,3.0,
38590_0,1.0,
38591_0,2.0,
38592_0,1.0,
38593_0,1.0,
38594_0,1.0,
38595_0,2.0,
38596_0,2.0,
38597_0,1.0,
38598_0,2.0,
38599_0,2.0,
38600_0,2.0,
38601_0,2.0,
38602_0,2.0,
38603_0,2.0,
38604_0,2.0,
38605_0,2.0,
38606_0,2.0,
38607_0,1.0,
38608_0,1.0,
38609_0,2.0,
38610_0,2.0,
38611_0,3.0,
38612_0,3.0,
38613_0,1.0,
38614_0,1.0,
38615_0,2.0,
38616_0,1.0,
38617_0,2.0,
38618_0,1.0,
38619_0,2.0,
38620_0,2.0,
38621_0,1.0,
38622_0,1.0,
38623_0,1.0,
38624_0,2.0,
38625_0,2.0,
38626_0,2.0,
38627_0,1.0,
38628_0,2.0,
38629_0,2.0,
38630_0,2.0,
38631_0,2.0,
38632_0,2.0,
38633_0,1.0,
38634_0,3.0,
38635_0,1.0,
38636_0,2.0,
38637_0,2.0,
38638_0,2.0,
38639_0,1.0,
38640_0,2.0,
38641_0,2.0,
38642_0,3.0,
38643_0,2.0,
38644_0,1.0,
38645_0,1.0,
38646_0,2.0,
38647_0,2.0,
38648_0,1.0,
38649_0,1.0,
38650_0,2.0,
38651_0,1.0,
38652_0,3.0,
38653_0,1.0,
38654_0,2.0,
38655_0,2.0,
38656_0,1.0,
38657_0,1.0,
38658_0,1.0,
38659_0,2.0,
38660_0,2.0,
38661_0,2.0,
38662_0,2.0,
38663_0,3.0,
38664_0,2.0,
38665_0,1.0,
38666_0,1.0,
38667_0,1.0,
38668_0,1.0,
38669_0,2.0,
38670_0,1.0,
38671_0,2.0,
38672_0,3.0,
38673_0,3.0,
38674_0,2.0,
38675_0,1.0,
38676_0,1.0,
38677_0,1.0,
38678_0,1.0,
38679_0,2.0,
38680_0,2.0,
38681_0,3.0,
38682_0,2.0,
38683_0,1.0,
38684_0,1.0,
38685_0,2.0,
38686_0,2.0,
38687_0,1.0,
38688_0,2.0,
38689_0,2.0,
38690_0,2.0,
38691_0,2.0,
38692_0,2.0,
38693_0,1.0,
38694_0,1.0,
38695_0,2.0,
38696_0,1.0,
38697_0,1.0,
38698_0,2.0,
38699_0,2.0,
38700_0,2.0,
38701_0,2.0,
38702_0,1.0,
38703_0,2.0,
38704_0,1.0,
38705_0,2.0,
38706_0,2.0,
38707_0,1.0,
38708_0,3.0,
38709_0,3.0,
38710_0,2.0,
38711_0,2.0,
38712_0,1.0,
38713_0,1.0,
38714_0,2.0,
38715_0,2.0,
38716_0,2.0,
38717_0,2.0,
38718_0,2.0,
38719_0,2.0,
38720_0,2.0,
38721_0,2.0,
38722_0,2.0,
38723_0,1.0,
38724_0,2.0,
38725_0,1.0,
38726_0,2.0,
38727_0,1.0,
38728_0,1.0,
38729_0,2.0,
38730_0,1.0,
38731_0,1.0,
38732_0,2.0,
38733_0,2.0,
38734_0,2.0,
38735_0,2.0,
38736_0,3.0,
38737_0,2.0,
38738_0,1.0,
38739_0,1.0,
38740_0,2.0,
38741_0,2.0,
38742_0,3.0,
38743_0,2.0,
38744_0,2.0,
38745_0,2.0,
38746_0,1.0,
38747_0,1.0,
38748_0,3.0,
38749_0,2.0,
38750_0,2.0,
38751_0,1.0,
38752_0,2.0,
38753_0,2.0,
38754_0,2.0,
38755_0,2.0,
38756_0,2.0,
38757_0,1.0,
38758_0,2.0,
38759_0,2.0,
38760_0,1.0,
38761_0,2.0,
38762_0,2.0,
38763_0,1.0,
38764_0,2.0,
38765_0,2.0,
38766_0,2.0,
38767_0,2.0,
38768_0,2.0,
38769_0,2.0,
38770_0,3.0,
38771_0,2.0,
38772_0,1.0,
38773_0,2.0,
38774_0,3.0,
38775_0,1.0,
38776_0,2.0,
38777_0,2.0,
38778_0,2.0,
38779_0,1.0,
38780_0,2.0,
38781_0,2.0,
38782_0,2.0,
38783_0,2.0,
38784_0,2.0,
38785_0,1.0,
38786_0,2.0,
38787_0,1.0,
38788_0,1.0,
38789_0,1.0,
38790_0,2.0,
38791_0,2.0,
38792_0,2.0,
38793_0,2.0,
38794_0,2.0,
38795_0,2.0,
38796_0,2.0,
38797_0,2.0,
38798_0,2.0,
38799_0,2.0,
38800_0,1.0,
38801_0,1.0,
38802_0,2.0,
38803_0,2.0,
38804_0,2.0,
38805_0,1.0,
38806_0,1.0,
38807_0,2.0,
38808_0,3.0,
38809_0,2.0,
38810_0,2.0,
38811_0,2.0,
38812_0,2.0,
38813_0,2.0,
38814_0,2.0,
38815_0,1.0,
38816_0,2.0,
38817_0,2.0,
38818_0,1.0,
38819_0,2.0,
38820_0,3.0,
38821_0,1.0,
38822_0,2.0,
38823_0,3.0,
38824_0,3.0,
38825_0,3.0,
38826_0,1.0,
38827_0,1.0,
38828_0,1.0,
38829_0,1.0,
38830_0,2.0,
38831_0,2.0,
38832_0,1.0,
38833_0,2.0,
38834_0,1.0,
38835_0,2.0,
38836_0,1.0,
38837_0,2.0,
38838_0,2.0,
38839_0,1.0,
38840_0,1.0,
38841_0,2.0,
38842_0,1.0,
38843_0,1.0,
38844_0,2.0,
38845_0,1.0,
38846_0,2.0,
38847_0,1.0,
38848_0,2.0,
38849_0,1.0,
38850_0,1.0,
38851_0,1.0,
38852_0,3.0,
38853_0,2.0,
38854_0,2.0,
38855_0,1.0,
38856_0,2.0,
38857_0,2.0,
38858_0,3.0,
38859_0,2.0,
38860_0,2.0,
38861_0,2.0,
38862_0,1.0,
38863_0,3.0,
38864_0,2.0,
38865_0,1.0,
38866_0,3.0,
38867_0,2.0,
38868_0,1.0,
38869_0,1.0,
38870_0,1.0,
38871_0,2.0,
38872_0,2.0,
38873_0,2.0,
38874_0,2.0,
38875_0,2.0,
38876_0,2.0,
38877_0,2.0,
38878_0,2.0,
38879_0,1.0,
38880_0,1.0,
38881_0,1.0,
38882_0,3.0,
38883_0,1.0,
38884_0,2.0,
38885_0,3.0,
38886_0,1.0,
38887_0,1.0,
38888_0,2.0,
38889_0,1.0,
38890_0,2.0,
38891_0,2.0,
38892_0,2.0,
38893_0,2.0,
38894_0,1.0,
38895_0,1.0,
38896_0,2.0,
38897_0,3.0,
38898_0,2.0,
38899_0,2.0,
38900_0,1.0,
38901_0,2.0,
38902_0,2.0,
38903_0,1.0,
38904_0,2.0,
38905_0,2.0,
38906_0,3.0,
38907_0,2.0,
38908_0,1.0,
38909_0,2.0,
38910_0,1.0,
38911_0,1.0,
38912_0,2.0,
38913_0,1.0,
38914_0,2.0,
38915_0,2.0,
38916_0,2.0,
38917_0,2.0,
38918_0,2.0,
38919_0,1.0,
38920_0,1.0,
38921_0,1.0,
38922_0,2.0,
38923_0,2.0,
38924_0,3.0,
38925_0,2.0,
38926_0,1.0,
38927_0,2.0,
38928_0,1.0,
38929_0,2.0,
38930_0,1.0,
38931_0,2.0,
38932_0,1.0,
38933_0,2.0,
38934_0,1.0,
38935_0,2.0,
38936_0,3.0,
38937_0,2.0,
38938_0,3.0,
38939_0,2.0,
38940_0,2.0,
38941_0,2.0,
38942_0,3.0,
38943_0,1.0,
38944_0,2.0,
38945_0,2.0,
38946_0,1.0,
38947_0,2.0,
38948_0,2.0,
38949_0,2.0,
38950_0,1.0,
38951_0,1.0,
38952_0,3.0,
38953_0,2.0,
38954_0,2.0,
38955_0,1.0,
38956_0,1.0,
38957_0,3.0,
38958_0,2.0,
38959_0,2.0,
38960_0,2.0,
38961_0,2.0,
38962_0,2.0,
38963_0,1.0,
38964_0,2.0,
38965_0,1.0,
38966_0,2.0,
38967_0,1.0,
38968_0,1.0,
38969_0,1.0,
38970_0,1.0,
38971_0,2.0,
38972_0,1.0,
38973_0,2.0,
38974_0,3.0,
38975_0,1.0,
38976_0,2.0,
38977_0,2.0,
38978_0,1.0,
38979_0,1.0,
38980_0,1.0,
38981_0,2.0,
38982_0,2.0,
38983_0,2.0,
38984_0,1.0,
38985_0,2.0,
38986_0,1.0,
38987_0,1.0,
38988_0,2.0,
38989_0,1.0,
38990_0,2.0,
38991_0,1.0,
38992_0,2.0,
38993_0,1.0,
38994_0,2.0,
38995_0,2.0,
38996_0,1.0,
38997_0,2.0,
38998_0,1.0,
38999_0,1.0,
39000_0,1.0,
39001_0,2.0,
39002_0,2.0,
39003_0,1.0,
39004_0,2.0,
39005_0,1.0,
39006_0,2.0,
39007_0,2.0,
39008_0,1.0,
39009_0,3.0,
39010_0,2.0,
39011_0,1.0,
39012_0,1.0,
39013_0,2.0,
39014_0,2.0,
39015_0,1.0,
39016_0,2.0,
39017_0,2.0,
39018_0,2.0,
39019_0,2.0,
39020_0,2.0,
39021_0,1.0,
39022_0,1.0,
39023_0,1.0,
39024_0,1.0,
39025_0,1.0,
39026_0,2.0,
39027_0,1.0,
39028_0,1.0,
39029_0,1.0,
39030_0,2.0,
39031_0,2.0,
39032_0,3.0,
39033_0,2.0,
39034_0,1.0,
39035_0,1.0,
39036_0,2.0,
39037_0,2.0,
39038_0,2.0,
