Date,Time,NadirX-NAD83,NadirY-NAD83,Depth
6/6/2016,15:02:44,376530.4804,4625361.721,3.1
6/6/2016,15:02:45,376528.8804,4625359.451,3.1
6/6/2016,15:02:46,376527.2704,4625357.171,3.2
6/6/2016,15:02:47,376525.6504,4625354.861,2.8
6/6/2016,15:02:48,376524.0104,4625352.531,2.9
6/6/2016,15:02:49,376522.3704,4625350.191,2.9
6/6/2016,15:02:50,376520.7304,4625347.841,3.2
6/6/2016,15:02:51,376519.0904,4625345.481,3
6/6/2016,15:02:52,376517.4504,4625343.111,2.8
6/6/2016,15:02:53,376515.8204,4625340.731,2.8
6/6/2016,15:02:54,376514.2004,4625338.361,2.7
6/6/2016,15:02:55,376512.5904,4625335.991,2.7
6/6/2016,15:02:56,376511.0004,4625333.621,2.8
6/6/2016,15:02:57,376509.4304,4625331.251,2.8
6/6/2016,15:02:58,376507.8904,4625328.901,2.8
6/6/2016,15:02:59,376506.3504,4625326.551,2.8
6/6/2016,15:03:01,376504.8204,4625324.211,2.9
6/6/2016,15:03:02,376503.2804,4625321.881,3
6/6/2016,15:03:03,376501.7404,4625319.551,2.9
6/6/2016,15:03:04,376500.1804,4625317.231,2.9
6/6/2016,15:03:05,376498.6004,4625314.921,2.7
6/6/2016,15:03:06,376496.9904,4625312.611,2.6
6/6/2016,15:03:07,376495.3404,4625310.311,2.5
6/6/2016,15:03:08,376493.6404,4625308.011,2.4
6/6/2016,15:03:09,376491.9004,4625305.711,2.5
6/6/2016,15:03:10,376490.1004,4625303.431,2.4
6/6/2016,15:03:11,376488.2504,4625301.141,2.3
6/6/2016,15:03:12,376486.3504,4625298.861,2.3
6/6/2016,15:03:13,376484.4504,4625296.571,2.2
6/6/2016,15:03:14,376482.5504,4625294.271,2
6/6/2016,15:03:15,376480.6804,4625291.951,1.8
6/6/2016,15:03:16,376478.8704,4625289.621,1.6
6/6/2016,15:03:17,376477.1404,4625287.271,1.5
6/6/2016,15:03:19,376475.5204,4625284.891,1.4
6/6/2016,15:03:20,376474.0104,4625282.471,1.3
6/6/2016,15:03:21,376472.6504,4625280.031,1.2
6/6/2016,15:03:22,376471.4704,4625277.541,1.2
6/6/2016,15:03:23,376470.4804,4625275.011,2.1
6/6/2016,15:03:24,376469.6904,4625272.441,1.9
6/6/2016,15:03:25,376469.1304,4625269.851,1.7
6/6/2016,15:03:26,376468.7604,4625267.281,1.5
6/6/2016,15:03:27,376468.6004,4625264.761,1.5
6/6/2016,15:03:28,376468.6404,4625262.331,1.5
6/6/2016,15:03:29,376468.8704,4625260.021,1.4
6/6/2016,15:03:30,376469.2804,4625257.861,2.2
6/6/2016,15:03:31,376469.8804,4625255.891,2.2
6/6/2016,15:03:32,376470.6504,4625254.141,2.2
6/6/2016,15:03:33,376471.5904,4625252.641,2.2
6/6/2016,15:03:34,376472.7004,4625251.431,1.2
6/6/2016,15:03:35,376473.9704,4625250.541,1.2
6/6/2016,15:03:36,376475.3904,4625250.011,2.2
6/6/2016,15:03:38,376476.9604,4625249.821,2.2
6/6/2016,15:03:39,376478.6404,4625249.981,2.3
6/6/2016,15:03:40,376480.4204,4625250.441,1.4
6/6/2016,15:03:41,376482.2704,4625251.191,2.1
6/6/2016,15:03:42,376484.1704,4625252.201,2.1
6/6/2016,15:03:43,376486.0904,4625253.471,1.8
6/6/2016,15:03:44,376488.0304,4625254.951,1.8
6/6/2016,15:03:45,376489.9404,4625256.631,1.9
6/6/2016,15:03:46,376491.8204,4625258.491,2.7
6/6/2016,15:03:47,376493.6304,4625260.501,2.5
6/6/2016,15:03:48,376495.3604,4625262.651,2.7
6/6/2016,15:03:49,376496.9904,4625264.911,2.6
6/6/2016,15:03:50,376498.4904,4625267.261,3.6
6/6/2016,15:03:51,376499.9004,4625269.691,3.7
6/6/2016,15:03:52,376501.2304,4625272.191,3.9
6/6/2016,15:03:53,376502.4804,4625274.751,4.4
6/6/2016,15:03:54,376503.6804,4625277.361,4.8
6/6/2016,15:03:55,376504.8504,4625280.011,2.5
6/6/2016,15:03:57,376505.9904,4625282.681,2.6
6/6/2016,15:03:58,376507.1304,4625285.371,2.7
6/6/2016,15:03:59,376508.2804,4625288.061,2.8
6/6/2016,15:04:00,376509.4604,4625290.741,2.9
6/6/2016,15:04:01,376510.6804,4625293.401,2.9
6/6/2016,15:04:02,376511.9604,4625296.031,3
6/6/2016,15:04:03,376513.3004,4625298.631,3
6/6/2016,15:04:04,376514.7204,4625301.191,2.9
6/6/2016,15:04:05,376516.1904,4625303.721,3.1
6/6/2016,15:04:06,376517.7004,4625306.211,3.2
6/6/2016,15:04:07,376519.2704,4625308.691,3.2
6/6/2016,15:04:08,376520.8604,4625311.141,3.2
6/6/2016,15:04:09,376522.4804,4625313.581,3.3
6/6/2016,15:04:10,376524.1204,4625316.001,3.3
6/6/2016,15:04:11,376525.7704,4625318.411,3.3
6/6/2016,15:04:12,376527.4304,4625320.821,3.4
6/6/2016,15:04:13,376529.0704,4625323.231,3.4
6/6/2016,15:04:14,376530.7104,4625325.641,3.2
6/6/2016,15:04:16,376532.3204,4625328.061,3.1
6/6/2016,15:04:17,376533.9204,4625330.481,3.4
6/6/2016,15:04:18,376535.4904,4625332.911,3.5
6/6/2016,15:04:19,376537.0504,4625335.351,3.4
6/6/2016,15:04:20,376538.6004,4625337.791,3.4
6/6/2016,15:04:21,376540.1404,4625340.241,3.5
6/6/2016,15:04:22,376541.6704,4625342.681,3.5
6/6/2016,15:04:23,376543.2004,4625345.131,3.2
6/6/2016,15:04:24,376544.7204,4625347.591,3.2
6/6/2016,15:04:25,376546.2404,4625350.041,3
6/6/2016,15:04:26,376547.7704,4625352.491,3.3
6/6/2016,15:04:27,376549.3104,4625354.941,3.3
6/6/2016,15:04:28,376550.8504,4625357.391,2.8
6/6/2016,15:04:29,376552.4004,4625359.841,3.3
6/6/2016,15:04:30,376553.9704,4625362.291,3.2
6/6/2016,15:04:31,376555.5404,4625364.731,3.3
6/6/2016,15:04:32,376557.1304,4625367.181,3.3
6/6/2016,15:04:33,376558.7304,4625369.641,2.9
6/6/2016,15:04:35,376560.3504,4625372.091,3.1
6/6/2016,15:04:36,376561.9804,4625374.551,3.2
6/6/2016,15:04:37,376563.6204,4625377.021,3.1
6/6/2016,15:04:38,376565.2904,4625379.501,3.3
6/6/2016,15:04:39,376566.9604,4625381.981,3.3
6/6/2016,15:04:40,376568.6604,4625384.481,3.2
6/6/2016,15:04:41,376570.3704,4625386.991,3.4
6/6/2016,15:04:42,376572.1004,4625389.511,3.5
6/6/2016,15:04:43,376573.8404,4625392.031,3.7
6/6/2016,15:04:44,376575.5904,4625394.561,3.6
6/6/2016,15:04:45,376577.3304,4625397.081,3.7
6/6/2016,15:04:46,376579.0704,4625399.591,3.7
6/6/2016,15:04:47,376580.7904,4625402.091,3.9
6/6/2016,15:04:48,376582.5004,4625404.561,3.8
6/6/2016,15:04:49,376584.1804,4625407.011,3.9
6/6/2016,15:04:50,376585.8204,4625409.421,4
6/6/2016,15:04:51,376587.4304,4625411.801,4
6/6/2016,15:04:52,376589.0004,4625414.141,4.1
6/6/2016,15:04:54,376590.5104,4625416.421,4
6/6/2016,15:04:55,376591.9604,4625418.651,4.2
6/6/2016,15:04:56,376593.3604,4625420.831,4.2
6/6/2016,15:04:57,376594.7204,4625422.951,4.2
6/6/2016,15:04:58,376596.0204,4625425.021,4.3
6/6/2016,15:04:59,376597.3004,4625427.041,4.2
6/6/2016,15:05:00,376598.5404,4625429.011,4.4
6/6/2016,15:05:01,376599.7604,4625430.931,4.5
6/6/2016,15:05:02,376600.9604,4625432.811,4.6
6/6/2016,15:05:03,376602.1404,4625434.641,4.7
6/6/2016,15:05:04,376603.3304,4625436.431,4.6
6/6/2016,15:05:05,376604.5104,4625438.181,4.6
6/6/2016,15:05:06,376605.6904,4625439.881,4.7
6/6/2016,15:05:07,376606.8904,4625441.551,4.7
6/6/2016,15:05:08,376608.1004,4625443.181,4.7
6/6/2016,15:05:09,376609.3204,4625444.781,4.6
6/6/2016,15:05:10,376610.5504,4625446.351,4.5
6/6/2016,15:05:11,376611.7704,4625447.881,4.4
6/6/2016,15:05:13,376612.9804,4625449.391,4.5
6/6/2016,15:05:14,376614.1904,4625450.871,4.7
6/6/2016,15:05:15,376615.3804,4625452.331,4.8
6/6/2016,15:05:16,376616.5504,4625453.761,4.7
6/6/2016,15:05:17,376617.7004,4625455.181,4.6
6/6/2016,15:05:18,376618.8104,4625456.581,4.6
6/6/2016,15:05:19,376619.9004,4625457.961,4.6
6/6/2016,15:05:20,376620.9404,4625459.331,4.7
6/6/2016,15:05:21,376621.9504,4625460.691,4.8
6/6/2016,15:05:22,376622.9204,4625462.051,4.8
6/6/2016,15:05:23,376623.8804,4625463.431,4.9
6/6/2016,15:05:24,376624.8404,4625464.821,5
6/6/2016,15:05:25,376625.8004,4625466.251,5.1
6/6/2016,15:05:26,376626.7704,4625467.721,5.1
6/6/2016,15:05:27,376627.7804,4625469.251,5
6/6/2016,15:05:28,376628.8204,4625470.841,5
6/6/2016,15:05:29,376629.9204,4625472.501,5
6/6/2016,15:05:31,376631.0804,4625474.251,5
6/6/2016,15:05:32,376632.3204,4625476.101,5.1
6/6/2016,15:05:33,376633.6404,4625478.061,5.2
6/6/2016,15:05:34,376635.0504,4625480.131,5
6/6/2016,15:05:35,376636.5604,4625482.311,5.1
6/6/2016,15:05:36,376638.1404,4625484.581,5.1
6/6/2016,15:05:37,376639.7804,4625486.921,5.2
6/6/2016,15:05:38,376641.4804,4625489.331,5.2
6/6/2016,15:05:39,376643.2104,4625491.791,5.2
6/6/2016,15:05:40,376644.9704,4625494.291,5.2
6/6/2016,15:05:41,376646.7504,4625496.801,5.2
6/6/2016,15:05:42,376648.5204,4625499.321,5.2
6/6/2016,15:05:43,376650.2904,4625501.821,5.2
6/6/2016,15:05:44,376652.0304,4625504.311,5.2
6/6/2016,15:05:45,376653.7404,4625506.761,5.2
6/6/2016,15:05:46,376655.4004,4625509.151,5.3
6/6/2016,15:05:47,376657.0104,4625511.481,5.4
6/6/2016,15:05:48,376658.5704,4625513.771,5.4
6/6/2016,15:05:50,376660.0904,4625516.001,5.4
6/6/2016,15:05:51,376661.5704,4625518.171,5.3
6/6/2016,15:05:52,376663.0104,4625520.311,5.4
6/6/2016,15:05:53,376664.4204,4625522.401,5.4
6/6/2016,15:05:54,376665.8104,4625524.451,5.4
6/6/2016,15:05:55,376667.1704,4625526.461,5.4
6/6/2016,15:05:56,376668.5104,4625528.431,5.5
6/6/2016,15:05:57,376669.8404,4625530.381,5.4
6/6/2016,15:05:58,376671.1604,4625532.291,5.4
6/6/2016,15:05:59,376672.4604,4625534.181,5.4
6/6/2016,15:06:00,376673.7704,4625536.041,5.5
6/6/2016,15:06:01,376675.0604,4625537.881,5.5
6/6/2016,15:06:02,376676.3504,4625539.681,5.4
6/6/2016,15:06:03,376677.6304,4625541.461,5.4
6/6/2016,15:06:04,376678.9004,4625543.201,5.5
6/6/2016,15:06:05,376680.1504,4625544.911,5.6
6/6/2016,15:06:06,376681.4004,4625546.581,5.5
6/6/2016,15:06:08,376682.6304,4625548.211,5.5
6/6/2016,15:06:09,376683.8504,4625549.801,5.4
6/6/2016,15:06:10,376685.0504,4625551.351,5.5
6/6/2016,15:06:11,376686.2304,4625552.851,5.6
6/6/2016,15:06:12,376687.3904,4625554.301,5.7
6/6/2016,15:06:13,376688.5404,4625555.711,5.6
6/6/2016,15:06:14,376689.6604,4625557.071,5.6
6/6/2016,15:06:15,376690.7604,4625558.381,5.5
6/6/2016,15:06:16,376691.8404,4625559.641,5.5
6/6/2016,15:06:17,376692.8904,4625560.851,5.7
6/6/2016,15:06:18,376693.9104,4625562.021,5.7
6/6/2016,15:06:19,376694.9004,4625563.141,5.6
6/6/2016,15:06:20,376695.8704,4625564.221,5.6
6/6/2016,15:06:21,376696.8004,4625565.251,5.6
6/6/2016,15:06:22,376697.7004,4625566.241,5.6
6/6/2016,15:06:23,376698.5604,4625567.181,5.7
6/6/2016,15:06:24,376699.3904,4625568.081,5.7
6/6/2016,15:06:26,376700.1804,4625568.931,5.7
6/6/2016,15:06:27,376700.9404,4625569.751,5.7
6/6/2016,15:06:28,376701.6604,4625570.521,5.6
6/6/2016,15:06:29,376702.3404,4625571.261,5.7
6/6/2016,15:06:30,376703.0004,4625571.961,5.8
6/6/2016,15:06:31,376703.6304,4625572.631,5.8
6/6/2016,15:06:32,376704.2304,4625573.271,5.9
6/6/2016,15:06:33,376704.8004,4625573.881,5.9
6/6/2016,15:06:34,376705.3504,4625574.461,5.8
6/6/2016,15:06:35,376705.8804,4625575.021,5.7
6/6/2016,15:06:36,376706.3904,4625575.551,5.8
6/6/2016,15:06:37,376706.8904,4625576.061,5.9
6/6/2016,15:06:38,376707.3604,4625576.551,6
6/6/2016,15:06:39,376707.8304,4625577.021,6
6/6/2016,15:06:40,376708.2804,4625577.471,5.9
6/6/2016,15:06:41,376708.7104,4625577.911,5.9
6/6/2016,15:06:42,376709.1404,4625578.331,5.9
6/6/2016,15:06:43,376709.5504,4625578.741,6
6/6/2016,15:06:45,376709.9504,4625579.131,6
6/6/2016,15:06:46,376710.3504,4625579.511,5.9
6/6/2016,15:06:47,376710.7304,4625579.881,5.9
6/6/2016,15:06:48,376711.1104,4625580.231,5.8
6/6/2016,15:06:49,376711.4704,4625580.571,5.9
6/6/2016,15:06:50,376711.8404,4625580.901,6
6/6/2016,15:06:51,376712.1904,4625581.221,6
6/6/2016,15:06:52,376712.5404,4625581.531,5.9
6/6/2016,15:06:53,376712.8804,4625581.841,5.9
6/6/2016,15:06:54,376713.2204,4625582.131,5.9
6/6/2016,15:06:55,376713.5504,4625582.421,6.1
6/6/2016,15:06:56,376713.8804,4625582.701,6
6/6/2016,15:06:57,376714.1904,4625582.981,6
6/6/2016,15:06:58,376714.5004,4625583.251,6.1
6/6/2016,15:06:59,376714.7904,4625583.531,5.9
6/6/2016,15:07:00,376715.0804,4625583.791,6.1
6/6/2016,15:07:01,376715.3504,4625584.061,6.1
6/6/2016,15:07:02,376715.6104,4625584.331,6
6/6/2016,15:07:04,376715.8504,4625584.601,6
6/6/2016,15:07:05,376716.0804,4625584.871,6.1
6/6/2016,15:07:06,376716.2904,4625585.151,6
6/6/2016,15:07:07,376716.4804,4625585.421,6
6/6/2016,15:07:08,376716.6604,4625585.701,5.9
6/6/2016,15:07:09,376716.8404,4625585.981,6
6/6/2016,15:07:10,376717.0104,4625586.261,6
6/6/2016,15:07:11,376717.1904,4625586.531,6
6/6/2016,15:07:12,376717.3904,4625586.791,6
6/6/2016,15:07:13,376717.6004,4625587.041,6
6/6/2016,15:07:14,376717.8404,4625587.281,5.9
6/6/2016,15:07:15,376718.1004,4625587.501,5.9
6/6/2016,15:07:16,376718.4104,4625587.711,6
6/6/2016,15:07:17,376718.7604,4625587.891,6
6/6/2016,15:07:18,376719.1504,4625588.051,6.1
6/6/2016,15:07:19,376719.6104,4625588.191,6
6/6/2016,15:07:20,376720.1104,4625588.301,5.9
6/6/2016,15:07:21,376720.6604,4625588.421,6
6/6/2016,15:07:23,376721.2404,4625588.541,6
6/6/2016,15:07:24,376721.8404,4625588.701,6
6/6/2016,15:07:25,376722.4604,4625588.891,6
6/6/2016,15:07:26,376723.0704,4625589.151,5.9
6/6/2016,15:07:27,376723.6804,4625589.471,6
6/6/2016,15:07:28,376724.2704,4625589.881,5.9
6/6/2016,15:07:29,376724.8304,4625590.401,6
6/6/2016,15:07:30,376725.3504,4625591.031,5.9
6/6/2016,15:07:31,376725.8204,4625591.791,5.9
6/6/2016,15:07:32,376726.2404,4625592.711,5.8
6/6/2016,15:07:33,376726.5804,4625593.771,5.7
6/6/2016,15:07:34,376726.8504,4625594.941,5.6
6/6/2016,15:07:35,376727.0304,4625596.201,5.6
6/6/2016,15:07:36,376727.1204,4625597.501,5.6
6/6/2016,15:07:37,376727.1004,4625598.811,5.7
6/6/2016,15:07:38,376726.9704,4625600.091,5.7
6/6/2016,15:07:39,376726.7304,4625601.311,5.7
6/6/2016,15:07:41,376726.3604,4625602.431,5.6
6/6/2016,15:07:42,376725.8504,4625603.411,5.5
6/6/2016,15:07:43,376725.2004,4625604.231,5.6
6/6/2016,15:07:44,376724.3904,4625604.841,5.6
6/6/2016,15:07:45,376723.4304,4625605.211,5.6
6/6/2016,15:07:46,376722.3004,4625605.311,5.5
6/6/2016,15:07:47,376721.0604,4625605.161,5.4
6/6/2016,15:07:48,376719.7504,4625604.761,5.4
6/6/2016,15:07:49,376718.4304,4625604.151,5.6
6/6/2016,15:07:50,376717.1504,4625603.351,5.7
6/6/2016,15:07:51,376715.9704,4625602.371,5.5
6/6/2016,15:07:52,376714.9404,4625601.241,5.5
6/6/2016,15:07:53,376714.1104,4625599.971,5.5
6/6/2016,15:07:54,376713.5404,4625598.601,5.6
6/6/2016,15:07:55,376713.2804,4625597.131,5.6
6/6/2016,15:07:56,376713.3804,4625595.601,5.7
6/6/2016,15:07:57,376713.9104,4625594.021,5.8
6/6/2016,15:07:58,376714.8904,4625592.411,6
6/6/2016,15:08:00,376716.3204,4625590.781,6
6/6/2016,15:08:01,376718.0804,4625589.141,6
6/6/2016,15:08:02,376720.1104,4625587.481,6
6/6/2016,15:08:03,376722.3204,4625585.811,6.1
6/6/2016,15:08:04,376724.6004,4625584.131,6.2
6/6/2016,15:08:05,376726.8904,4625582.441,6.1
6/6/2016,15:08:06,376729.0804,4625580.751,6.2
6/6/2016,15:08:07,376731.0904,4625579.051,6.2
6/6/2016,15:08:08,376732.8404,4625577.341,6.2
6/6/2016,15:08:09,376734.2404,4625575.641,6.3
6/6/2016,15:08:10,376735.1904,4625573.931,6.5
6/6/2016,15:08:11,376735.6204,4625572.231,6.3
6/6/2016,15:08:12,376735.4904,4625570.531,6.3
6/6/2016,15:08:13,376734.8604,4625568.831,6.2
6/6/2016,15:08:14,376733.7904,4625567.121,6.2
6/6/2016,15:08:15,376732.3404,4625565.401,6
6/6/2016,15:08:16,376730.5704,4625563.671,6.1
6/6/2016,15:08:17,376728.5404,4625561.911,6.1
6/6/2016,15:08:19,376726.3004,4625560.141,6
6/6/2016,15:08:20,376723.9204,4625558.341,6.1
6/6/2016,15:08:21,376721.4504,4625556.511,6.1
6/6/2016,15:08:22,376718.9704,4625554.651,6.1
6/6/2016,15:08:23,376716.5104,4625552.741,6.1
6/6/2016,15:08:24,376714.1504,4625550.801,6
6/6/2016,15:08:25,376711.9304,4625548.811,5.9
6/6/2016,15:08:26,376709.8404,4625546.771,6
6/6/2016,15:08:27,376707.8804,4625544.701,6
6/6/2016,15:08:28,376706.0204,4625542.591,5.9
6/6/2016,15:08:29,376704.2604,4625540.461,5.9
6/6/2016,15:08:30,376702.5704,4625538.291,5.9
6/6/2016,15:08:31,376700.9504,4625536.111,5.8
6/6/2016,15:08:32,376699.3804,4625533.911,5.7
6/6/2016,15:08:33,376697.8404,4625531.691,5.7
6/6/2016,15:08:34,376696.3304,4625529.461,5.7
6/6/2016,15:08:35,376694.8204,4625527.221,5.6
6/6/2016,15:08:36,376693.3004,4625524.991,5.7
6/6/2016,15:08:38,376691.7504,4625522.751,5.7
6/6/2016,15:08:39,376690.1904,4625520.511,5.5
6/6/2016,15:08:40,376688.6004,4625518.281,5.6
6/6/2016,15:08:41,376686.9904,4625516.051,5.6
6/6/2016,15:08:42,376685.3704,4625513.831,5.7
6/6/2016,15:08:43,376683.7404,4625511.601,5.7
6/6/2016,15:08:44,376682.1004,4625509.381,5.6
6/6/2016,15:08:45,376680.4504,4625507.161,5.5
6/6/2016,15:08:46,376678.8104,4625504.941,5.5
6/6/2016,15:08:47,376677.1604,4625502.731,5.4
6/6/2016,15:08:48,376675.5204,4625500.521,5.4
6/6/2016,15:08:49,376673.8904,4625498.311,5.6
6/6/2016,15:08:50,376672.2704,4625496.101,5.5
6/6/2016,15:08:51,376670.6604,4625493.891,5.6
6/6/2016,15:08:52,376669.0704,4625491.691,5.5
6/6/2016,15:08:53,376667.4804,4625489.481,5.5
6/6/2016,15:08:54,376665.9104,4625487.271,5.4
6/6/2016,15:08:55,376664.3504,4625485.061,5.4
6/6/2016,15:08:57,376662.7904,4625482.841,5.4
6/6/2016,15:08:58,376661.2404,4625480.621,5.5
6/6/2016,15:08:59,376659.7004,4625478.401,5.3
6/6/2016,15:09:00,376658.1704,4625476.161,5.4
6/6/2016,15:09:01,376656.6404,4625473.921,5.4
6/6/2016,15:09:02,376655.1204,4625471.671,5.3
6/6/2016,15:09:03,376653.5904,4625469.401,5.3
6/6/2016,15:09:04,376652.0704,4625467.131,5.3
6/6/2016,15:09:05,376650.5504,4625464.841,5.2
6/6/2016,15:09:06,376649.0304,4625462.541,5.1
6/6/2016,15:09:07,376647.5104,4625460.241,5.2
6/6/2016,15:09:08,376645.9804,4625457.921,5.2
6/6/2016,15:09:09,376644.4504,4625455.601,5.3
6/6/2016,15:09:10,376642.9104,4625453.271,5.2
6/6/2016,15:09:11,376641.3604,4625450.931,5.4
6/6/2016,15:09:12,376639.8004,4625448.591,5.2
6/6/2016,15:09:13,376638.2304,4625446.241,5.2
6/6/2016,15:09:14,376636.6504,4625443.891,5.2
6/6/2016,15:09:16,376635.0504,4625441.541,5.2
6/6/2016,15:09:17,376633.4404,4625439.181,5.1
6/6/2016,15:09:18,376631.8204,4625436.821,4.8
6/6/2016,15:09:19,376630.1804,4625434.471,4.7
6/6/2016,15:09:20,376628.5404,4625432.121,4.6
6/6/2016,15:09:21,376626.8904,4625429.791,4.6
6/6/2016,15:09:22,376625.2504,4625427.471,4.7
6/6/2016,15:09:23,376623.6004,4625425.171,4.5
6/6/2016,15:09:24,376621.9704,4625422.881,4.4
6/6/2016,15:09:25,376620.3504,4625420.631,4.6
6/6/2016,15:09:26,376618.7404,4625418.401,4.3
6/6/2016,15:09:27,376617.1404,4625416.201,4.5
6/6/2016,15:09:28,376615.5704,4625414.041,4.4
6/6/2016,15:09:29,376614.0304,4625411.921,4.4
6/6/2016,15:09:30,376612.5104,4625409.841,4.3
6/6/2016,15:09:31,376611.0204,4625407.811,4.3
6/6/2016,15:09:32,376609.5704,4625405.831,4.2
6/6/2016,15:09:33,376608.1504,4625403.911,4.1
6/6/2016,15:09:35,376606.7804,4625402.061,3.9
6/6/2016,15:09:36,376605.4504,4625400.281,4
6/6/2016,15:09:37,376604.1604,4625398.571,3.9
6/6/2016,15:09:38,376602.9304,4625396.941,3.8
6/6/2016,15:09:39,376601.7504,4625395.401,3.9
6/6/2016,15:09:40,376600.6204,4625393.951,3.9
6/6/2016,15:09:41,376599.5604,4625392.601,3.9
6/6/2016,15:09:42,376598.5504,4625391.351,3.9
6/6/2016,15:09:43,376597.6104,4625390.201,3.9
6/6/2016,15:09:44,376596.7204,4625389.141,3.8
6/6/2016,15:09:45,376595.8704,4625388.131,3.8
6/6/2016,15:09:46,376595.0504,4625387.171,3.8
6/6/2016,15:09:47,376594.2504,4625386.231,3.8
6/6/2016,15:09:48,376593.4504,4625385.281,3.6
6/6/2016,15:09:49,376592.6404,4625384.311,3.7
6/6/2016,15:09:50,376591.8204,4625383.301,3.6
6/6/2016,15:09:51,376590.9704,4625382.231,3.7
6/6/2016,15:09:53,376590.0704,4625381.071,3.7
6/6/2016,15:09:54,376589.1204,4625379.801,3.5
6/6/2016,15:09:55,376588.1104,4625378.411,3.5
6/6/2016,15:09:56,376587.0204,4625376.871,3.4
6/6/2016,15:09:57,376585.8704,4625375.201,3.4
6/6/2016,15:09:58,376584.6604,4625373.421,3.5
6/6/2016,15:09:59,376583.4104,4625371.561,3.1
6/6/2016,15:10:00,376582.1304,4625369.641,3.2
6/6/2016,15:10:01,376580.8304,4625367.671,3.3
6/6/2016,15:10:02,376579.5104,4625365.681,3.2
6/6/2016,15:10:03,376578.2104,4625363.691,3
6/6/2016,15:10:04,376576.9104,4625361.731,3.1
6/6/2016,15:10:05,376575.6504,4625359.811,3.3
6/6/2016,15:10:06,376574.4204,4625357.971,3.1
6/6/2016,15:10:07,376573.2404,4625356.211,3.1
6/6/2016,15:10:08,376572.1204,4625354.561,3.2
6/6/2016,15:10:09,376571.0604,4625353.021,3.1
6/6/2016,15:10:10,376570.0604,4625351.581,3.3
6/6/2016,15:10:11,376569.0904,4625350.211,3.2
6/6/2016,15:10:13,376568.1404,4625348.901,3.2
6/6/2016,15:10:14,376567.2204,4625347.621,3.2
6/6/2016,15:10:15,376566.2904,4625346.361,3.1
6/6/2016,15:10:16,376565.3604,4625345.101,3.4
6/6/2016,15:10:17,376564.4104,4625343.811,3.5
6/6/2016,15:10:18,376563.4204,4625342.481,3.4
6/6/2016,15:10:19,376562.4004,4625341.091,3.2
6/6/2016,15:10:20,376561.3204,4625339.621,3.4
6/6/2016,15:10:21,376560.1704,4625338.051,3.4
6/6/2016,15:10:22,376558.9504,4625336.371,3.4
6/6/2016,15:10:23,376557.6804,4625334.601,3.4
6/6/2016,15:10:24,376556.3704,4625332.781,2.9
6/6/2016,15:10:25,376555.0304,4625330.911,3.3
6/6/2016,15:10:26,376553.6804,4625329.021,3
6/6/2016,15:10:27,376552.3404,4625327.131,3
6/6/2016,15:10:28,376551.0104,4625325.271,3.3
6/6/2016,15:10:29,376549.7204,4625323.461,3.1
6/6/2016,15:10:31,376548.4804,4625321.711,3.3
6/6/2016,15:10:32,376547.3104,4625320.071,3.5
6/6/2016,15:10:33,376546.2204,4625318.531,3.3
6/6/2016,15:10:34,376545.2204,4625317.141,3.4
6/6/2016,15:10:35,376544.3304,4625315.911,3.5
6/6/2016,15:10:36,376543.5404,4625314.821,3.5
6/6/2016,15:10:37,376542.8504,4625313.861,3.5
6/6/2016,15:10:38,376542.2404,4625313.021,3.4
6/6/2016,15:10:39,376541.7104,4625312.271,3.4
6/6/2016,15:10:40,376541.2304,4625311.611,3.4
6/6/2016,15:10:41,376540.8104,4625311.011,3.4
6/6/2016,15:10:42,376540.4304,4625310.451,3
6/6/2016,15:10:43,376540.0804,4625309.931,3.3
6/6/2016,15:10:44,376539.7504,4625309.421,3.4
6/6/2016,15:10:45,376539.4404,4625308.911,3.3
6/6/2016,15:10:46,376539.1304,4625308.381,3.4
6/6/2016,15:10:47,376538.8004,4625307.811,3.3
6/6/2016,15:10:48,376538.4704,4625307.201,3.4
6/6/2016,15:10:50,376538.1204,4625306.551,3.5
6/6/2016,15:10:51,376537.7704,4625305.871,3.4
6/6/2016,15:10:52,376537.4004,4625305.171,3.5
6/6/2016,15:10:53,376537.0304,4625304.441,3.5
6/6/2016,15:10:54,376536.6504,4625303.691,3.4
6/6/2016,15:10:55,376536.2604,4625302.921,3.3
6/6/2016,15:10:56,376535.8604,4625302.151,3
6/6/2016,15:10:57,376535.4604,4625301.361,3.4
6/6/2016,15:10:58,376535.0504,4625300.581,3.4
6/6/2016,15:10:59,376534.6404,4625299.791,3.5
6/6/2016,15:11:00,376534.2304,4625299.011,3.4
6/6/2016,15:11:01,376533.8204,4625298.251,3.5
6/6/2016,15:11:02,376533.4104,4625297.491,3.5
6/6/2016,15:11:03,376533.0304,4625296.761,3.4
6/6/2016,15:11:04,376532.6804,4625296.051,3.4
6/6/2016,15:11:05,376532.3604,4625295.371,3.3
6/6/2016,15:11:06,376532.1004,4625294.721,3.3
6/6/2016,15:11:07,376531.8804,4625294.121,3.3
6/6/2016,15:11:09,376531.7404,4625293.561,3.3
6/6/2016,15:11:10,376531.6704,4625293.041,3.1
6/6/2016,15:11:11,376531.6904,4625292.591,3.3
